"category","meta_cat","group_num","year","gross_inv","gross_inv_chain","gross_inv_ipd","high_cat"
"Private","Development",7,1999,493,853,57.7960140679953,"Total basic infrastructure"
"Private","Development",7,2000,735,1219,60.2953240360952,"Total basic infrastructure"
"Private","Development",7,2001,586,938,62.4733475479744,"Total basic infrastructure"
"Private","Development",7,2002,515,807,63.816604708798,"Total basic infrastructure"
"Private","Development",7,2003,876,1349,64.936990363232,"Total basic infrastructure"
"Private","Development",7,2004,1080,1569,68.8336520076482,"Total basic infrastructure"
"Private","Development",7,2005,1025,1367,74.9817117776152,"Total basic infrastructure"
"Private","Development",7,2006,1403,1739,80.6785508913168,"Total basic infrastructure"
"Private","Development",7,2007,1159,1353,85.6614929785661,"Total basic infrastructure"
"Private","Development",7,2008,506,569,88.9279437609842,"Total basic infrastructure"
"Private","Development",7,2009,251,280,89.6428571428572,"Total basic infrastructure"
"Private","Development",7,2010,224,247,90.6882591093117,"Total basic infrastructure"
"Private","Development",7,2011,166,174,95.4022988505747,"Total basic infrastructure"
"Private","Development",7,2012,289,289,100,"Total basic infrastructure"
"Private","Development",7,2013,142,139,102.158273381295,"Total basic infrastructure"
"Private","Development",7,2014,320,309,103.559870550162,"Total basic infrastructure"
"Private","Development",7,2015,455,446,102.017937219731,"Total basic infrastructure"
"Private","Development",7,2016,249,252,98.8095238095238,"Total basic infrastructure"
"Private","Development",7,2017,249,252,98.8095238095238,"Total basic infrastructure"
"S&L","Development",7,1947,30,389.996,7.6923865885804,"Total basic infrastructure"
"S&L","Development",7,1948,41,474.288,8.64453665283541,"Total basic infrastructure"
"S&L","Development",7,1949,59,662.244,8.90910298923055,"Total basic infrastructure"
"S&L","Development",7,1950,61,726.308,8.39864079701724,"Total basic infrastructure"
"S&L","Development",7,1951,58,650.64,8.91429976638387,"Total basic infrastructure"
"S&L","Development",7,1952,46,485.279,9.47908316659077,"Total basic infrastructure"
"S&L","Development",7,1953,61,626.324,9.73936812256915,"Total basic infrastructure"
"S&L","Development",7,1954,68,708.69,9.59516855042402,"Total basic infrastructure"
"S&L","Development",7,1955,100,1062.443,9.41226964646574,"Total basic infrastructure"
"S&L","Development",7,1956,149,1470.361,10.1335658385934,"Total basic infrastructure"
"S&L","Development",7,1957,153,1405.467,10.8860613589647,"Total basic infrastructure"
"S&L","Development",7,1958,134,1234.524,10.8543859819655,"Total basic infrastructure"
"S&L","Development",7,1959,149,1400.062,10.6423858371986,"Total basic infrastructure"
"S&L","Development",7,1960,170,1607.268,10.5769541856119,"Total basic infrastructure"
"S&L","Development",7,1961,184,1717.793,10.7114186633663,"Total basic infrastructure"
"S&L","Development",7,1962,226,2083.327,10.8480329780203,"Total basic infrastructure"
"S&L","Development",7,1963,357,3237.996,11.025337894179,"Total basic infrastructure"
"S&L","Development",7,1964,360,3222.005,11.1731670186732,"Total basic infrastructure"
"S&L","Development",7,1965,513,4479.767,11.451488436787,"Total basic infrastructure"
"S&L","Development",7,1966,529,4475.91,11.8188256689701,"Total basic infrastructure"
"S&L","Development",7,1967,627,5110.29,12.2693624040906,"Total basic infrastructure"
"S&L","Development",7,1968,610,4763.695,12.8051858903645,"Total basic infrastructure"
"S&L","Development",7,1969,593,4383.71,13.5273546835899,"Total basic infrastructure"
"S&L","Development",7,1970,541,3751.664,14.420267913118,"Total basic infrastructure"
"S&L","Development",7,1971,450,2890.715,15.5670828843383,"Total basic infrastructure"
"S&L","Development",7,1972,410,2445.845,16.7631227653429,"Total basic infrastructure"
"S&L","Development",7,1973,356,1998.263,17.815472738073,"Total basic infrastructure"
"S&L","Development",7,1974,495,2478.536,19.9714670273097,"Total basic infrastructure"
"S&L","Development",7,1975,487,2043.997,23.8258666720157,"Total basic infrastructure"
"S&L","Development",7,1976,522,2040.536,25.5815138767461,"Total basic infrastructure"
"S&L","Development",7,1977,449,1652.226,27.17545904737,"Total basic infrastructure"
"S&L","Development",7,1978,444,1541.212,28.8084961705463,"Total basic infrastructure"
"S&L","Development",7,1979,624,1977.068,31.561888614858,"Total basic infrastructure"
"S&L","Development",7,1980,711,2045.16,34.7650061608872,"Total basic infrastructure"
"S&L","Development",7,1981,669,1749.479,38.2399560097606,"Total basic infrastructure"
"S&L","Development",7,1982,790,1926.655,41.003708499965,"Total basic infrastructure"
"S&L","Development",7,1983,933,2231.555,41.8094109264616,"Total basic infrastructure"
"S&L","Development",7,1984,1097,2592.068,42.3214205800156,"Total basic infrastructure"
"S&L","Development",7,1985,1205,2799.076,43.0499207595649,"Total basic infrastructure"
"S&L","Development",7,1986,1346,3083.983,43.6448579645218,"Total basic infrastructure"
"S&L","Development",7,1987,1365,3089.653,44.1797185638646,"Total basic infrastructure"
"S&L","Development",7,1988,1247,2754.825,45.266033232601,"Total basic infrastructure"
"S&L","Development",7,1989,1487,3154.728,47.1356009139298,"Total basic infrastructure"
"S&L","Development",7,1990,1646,3370.967,48.828718880962,"Total basic infrastructure"
"S&L","Development",7,1991,1469,2917.864,50.3450469247367,"Total basic infrastructure"
"S&L","Development",7,1992,1359,2655.169,51.1831826900661,"Total basic infrastructure"
"S&L","Development",7,1993,1331,2557.639,52.0401823713198,"Total basic infrastructure"
"S&L","Development",7,1994,1564,2912.314,53.7030004319589,"Total basic infrastructure"
"S&L","Development",7,1995,1734,3124.123,55.5035765237156,"Total basic infrastructure"
"S&L","Development",7,1996,1801,3150.971,57.156984307377,"Total basic infrastructure"
"S&L","Development",7,1997,1870,3167.668,59.0339644179883,"Total basic infrastructure"
"S&L","Development",7,1998,1921,3196.868,60.0900631493074,"Total basic infrastructure"
"S&L","Development",7,1999,2221,3640.011,61.0162991265686,"Total basic infrastructure"
"S&L","Development",7,2000,2700.168,4285.884,63.0014251435643,"Total basic infrastructure"
"S&L","Development",7,2001,2514.567,3912.446,64.2709701296836,"Total basic infrastructure"
"S&L","Development",7,2002,2160.483,3313.335,65.2056915464328,"Total basic infrastructure"
"S&L","Development",7,2003,2269.05,3367.132,67.388210500806,"Total basic infrastructure"
"S&L","Development",7,2004,2493.25,3524.5,70.7405305717123,"Total basic infrastructure"
"S&L","Development",7,2005,2546.35,3328.202,76.5082768413696,"Total basic infrastructure"
"S&L","Development",7,2006,2965.1,3659.292,81.0293357294253,"Total basic infrastructure"
"S&L","Development",7,2007,3790.7,4475.889,84.6915551301652,"Total basic infrastructure"
"S&L","Development",7,2008,3853,4328.545,89.0137448033924,"Total basic infrastructure"
"S&L","Development",7,2009,3548.749,3865.91,91.7959548980706,"Total basic infrastructure"
"S&L","Development",7,2010,3479.85,3786.143,91.9101576459209,"Total basic infrastructure"
"S&L","Development",7,2011,3684.8,3834.47,96.0967226239872,"Total basic infrastructure"
"S&L","Development",7,2012,3564.3,3564.3,100,"Total basic infrastructure"
"S&L","Development",7,2013,3208.5,3147.187,101.948184203862,"Total basic infrastructure"
"S&L","Development",7,2014,2969.499,2865.714,103.621610530569,"Total basic infrastructure"
"S&L","Development",7,2015,3723.6,3552.564,104.814438247981,"Total basic infrastructure"
"S&L","Development",7,2016,3798.406,3634.321,104.514873617383,"Total basic infrastructure"
"S&L","Development",7,2017,3864.822,3597.539,107.429606739496,"Total basic infrastructure"
"Federal","Development",7,1947,243,3073.653,7.90590219520551,"Total basic infrastructure"
"Federal","Development",7,1948,356,4196.192,8.48388252968406,"Total basic infrastructure"
"Federal","Development",7,1949,356,4109.284,8.66330971526913,"Total basic infrastructure"
"Federal","Development",7,1950,366,4467.648,8.19223000558683,"Total basic infrastructure"
"Federal","Development",7,1951,502,5905.014,8.50124995469952,"Total basic infrastructure"
"Federal","Development",7,1952,546,6211.944,8.78951902979164,"Total basic infrastructure"
"Federal","Development",7,1953,535,5959.488,8.97728126980036,"Total basic infrastructure"
"Federal","Development",7,1954,461,5167.702,8.92079303334441,"Total basic infrastructure"
"Federal","Development",7,1955,393,4414.354,8.90277490205815,"Total basic infrastructure"
"Federal","Development",7,1956,457,4753.724,9.61351563532086,"Total basic infrastructure"
"Federal","Development",7,1957,554,5393.694,10.2712538011982,"Total basic infrastructure"
"Federal","Development",7,1958,625,6056.123,10.3201338546129,"Total basic infrastructure"
"Federal","Development",7,1959,637,6236.268,10.2144423555883,"Total basic infrastructure"
"Federal","Development",7,1960,691,6718.396,10.2851930728704,"Total basic infrastructure"
"Federal","Development",7,1961,791,7526.254,10.5098764936714,"Total basic infrastructure"
"Federal","Development",7,1962,864,8037.59,10.7494908299627,"Total basic infrastructure"
"Federal","Development",7,1963,882,8012.503,11.0077961905287,"Total basic infrastructure"
"Federal","Development",7,1964,932,8253.503,11.2921749710396,"Total basic infrastructure"
"Federal","Development",7,1965,991,8548.088,11.5932358206888,"Total basic infrastructure"
"Federal","Development",7,1966,1075,8991.692,11.9554806815002,"Total basic infrastructure"
"Federal","Development",7,1967,973,7844.702,12.4032754845245,"Total basic infrastructure"
"Federal","Development",7,1968,946,7268.777,13.0145690258485,"Total basic infrastructure"
"Federal","Development",7,1969,871,6325.992,13.7685915505426,"Total basic infrastructure"
"Federal","Development",7,1970,1008,6789.401,14.8466705678454,"Total basic infrastructure"
"Federal","Development",7,1971,1177,7340.055,16.0353021877901,"Total basic infrastructure"
"Federal","Development",7,1972,1265,7358.775,17.1903611674497,"Total basic infrastructure"
"Federal","Development",7,1973,1351,7412.598,18.2257286851385,"Total basic infrastructure"
"Federal","Development",7,1974,1501,7520.589,19.9585431407035,"Total basic infrastructure"
"Federal","Development",7,1975,1818,7712.201,23.5730370616637,"Total basic infrastructure"
"Federal","Development",7,1976,1949,7617.064,25.5872866500793,"Total basic infrastructure"
"Federal","Development",7,1977,2146,7917.631,27.1040668604031,"Total basic infrastructure"
"Federal","Development",7,1978,2697,9377.649,28.7598736101127,"Total basic infrastructure"
"Federal","Development",7,1979,2805,8958.229,31.3119925824625,"Total basic infrastructure"
"Federal","Development",7,1980,3084,8877.209,34.7406487782365,"Total basic infrastructure"
"Federal","Development",7,1981,3333,8728.828,38.1838203250196,"Total basic infrastructure"
"Federal","Development",7,1982,3083,7548.199,40.8441801812591,"Total basic infrastructure"
"Federal","Development",7,1983,2999,7194.279,41.6859006997088,"Total basic infrastructure"
"Federal","Development",7,1984,2627,6226.85,42.1882653348001,"Total basic infrastructure"
"Federal","Development",7,1985,2923,6810.378,42.9197909425879,"Total basic infrastructure"
"Federal","Development",7,1986,2440,5607.241,43.5151619129622,"Total basic infrastructure"
"Federal","Development",7,1987,2702,6130.094,44.077627520883,"Total basic infrastructure"
"Federal","Development",7,1988,2749,6091.391,45.1292652203741,"Total basic infrastructure"
"Federal","Development",7,1989,2798,5965.925,46.8996844579843,"Total basic infrastructure"
"Federal","Development",7,1990,2473,5080.544,48.6758898259714,"Total basic infrastructure"
"Federal","Development",7,1991,2590,5159.351,50.2001123784755,"Total basic infrastructure"
"Federal","Development",7,1992,3202,6279.126,50.9943581320075,"Total basic infrastructure"
"Federal","Development",7,1993,3235,6221.195,51.9996560146403,"Total basic infrastructure"
"Federal","Development",7,1994,3179,5921.337,53.6871993605498,"Total basic infrastructure"
"Federal","Development",7,1995,3125,5624.232,55.5631417765128,"Total basic infrastructure"
"Federal","Development",7,1996,2287,4006.692,57.0795059864846,"Total basic infrastructure"
"Federal","Development",7,1997,1748,2962.286,59.0084819629165,"Total basic infrastructure"
"Federal","Development",7,1998,1785,2971.983,60.0609088275404,"Total basic infrastructure"
"Federal","Development",7,1999,2031,3333.721,60.9229146650245,"Total basic infrastructure"
"Federal","Development",7,2000,2046,3249.85,62.9567518500854,"Total basic infrastructure"
"Federal","Development",7,2001,2280,3548.389,64.2545109907623,"Total basic infrastructure"
"Federal","Development",7,2002,2492,3820.991,65.2186827972115,"Total basic infrastructure"
"Federal","Development",7,2003,2622,3894.043,67.3336170145014,"Total basic infrastructure"
"Federal","Development",7,2004,2377,3371.275,70.5074489621879,"Total basic infrastructure"
"Federal","Development",7,2005,2640,3461.729,76.2624688414373,"Total basic infrastructure"
"Federal","Development",7,2006,3142,3884.212,80.8915682254213,"Total basic infrastructure"
"Federal","Development",7,2007,3059,3623.412,84.423190076094,"Total basic infrastructure"
"Federal","Development",7,2008,3094,3464.737,89.2997073082315,"Total basic infrastructure"
"Federal","Development",7,2009,3907,4267.87,91.5444940919006,"Total basic infrastructure"
"Federal","Development",7,2010,5323,5789.153,91.9478203460852,"Total basic infrastructure"
"Federal","Development",7,2011,5362,5599.096,95.765459281284,"Total basic infrastructure"
"Federal","Development",7,2012,4120,4120,100,"Total basic infrastructure"
"Federal","Development",7,2013,3509,3440.739,101.98390520176,"Total basic infrastructure"
"Federal","Development",7,2014,4189,4045.447,103.548507742161,"Total basic infrastructure"
"Federal","Development",7,2015,4645,4436.16,104.707675106398,"Total basic infrastructure"
"Federal","Development",7,2016,4514,4323.582,104.404172281224,"Total basic infrastructure"
"Federal","Development",7,2017,4237,3952.992,107.184633816613,"Total basic infrastructure"
"S&L","Power",8,1947,134.348,1714.398,7.83645337897035,"Total basic infrastructure"
"S&L","Power",8,1948,153.216,1751.291,8.74874592514893,"Total basic infrastructure"
"S&L","Power",8,1949,156.924,1801.006,8.71313032827209,"Total basic infrastructure"
"S&L","Power",8,1950,145.167,1813.837,8.00331011000437,"Total basic infrastructure"
"S&L","Power",8,1951,156.569,1700.627,9.20654558583393,"Total basic infrastructure"
"S&L","Power",8,1952,140.405,1465.495,9.58072187213194,"Total basic infrastructure"
"S&L","Power",8,1953,162.842,1711.544,9.51433325698901,"Total basic infrastructure"
"S&L","Power",8,1954,193.814,2108.555,9.19179248347802,"Total basic infrastructure"
"S&L","Power",8,1955,215.658,2409.341,8.95091230340579,"Total basic infrastructure"
"S&L","Power",8,1956,321.77,3250.763,9.89829157031749,"Total basic infrastructure"
"S&L","Power",8,1957,337.274,3229.175,10.4445872397749,"Total basic infrastructure"
"S&L","Power",8,1958,393.174,3809.003,10.3222286776881,"Total basic infrastructure"
"S&L","Power",8,1959,503.001,4819.274,10.437277482044,"Total basic infrastructure"
